Event,Time,Cell,Notes
Duplicate,46.27137389842653,e764f1b4-f9b0-11ed-1885-8b2e1e1accfc,"Base.UUID[UUID(""e764bdf2-f9b0-11ed-1952-475d39830be6"")]"
Duplicate,46.27137389842653,e764f1b4-f9b0-11ed-1994-4ffb5683d292,"Base.UUID[UUID(""e764bdf2-f9b0-11ed-1952-475d39830be6"")]"
Duplicate,46.34939555600325,e764f2cc-f9b0-11ed-0ca5-f1c6db1ffab9,"Base.UUID[UUID(""e764c716-f9b0-11ed-20d3-3ba51fcabd29"")]"
Duplicate,46.34939555600325,e764f2cc-f9b0-11ed-09be-8d275d182a63,"Base.UUID[UUID(""e764c716-f9b0-11ed-20d3-3ba51fcabd29"")]"
Duplicate,46.68011072209934,e764f47a-f9b0-11ed-0e5d-d9e15af857fe,"Base.UUID[UUID(""e764b776-f9b0-11ed-0ebe-3fb9c868ca57"")]"
Duplicate,46.68011072209934,e764f47a-f9b0-11ed-0378-1f8bc17cfc8b,"Base.UUID[UUID(""e764b776-f9b0-11ed-0ebe-3fb9c868ca57"")]"
Duplicate,46.8468204451294,e764f6fc-f9b0-11ed-2096-dd7b4d228d70,"Base.UUID[UUID(""e764c5d6-f9b0-11ed-19e1-5562b492e85c"")]"
Duplicate,46.8468204451294,e764f6fc-f9b0-11ed-1635-93a182d66e50,"Base.UUID[UUID(""e764c5d6-f9b0-11ed-19e1-5562b492e85c"")]"
Duplicate,47.250926108295744,e764f934-f9b0-11ed-3dc1-6d2a96c5c5de,"Base.UUID[UUID(""e764e494-f9b0-11ed-3073-4b84f1272eec"")]"
Duplicate,47.250926108295744,e764f934-f9b0-11ed-2fec-9be1b3be991e,"Base.UUID[UUID(""e764e494-f9b0-11ed-3073-4b84f1272eec"")]"
Mutation,47.43001382741488,e764fa90-f9b0-11ed-14c0-dfbd4e4ca165,"Any[UUID(""e764e8cc-f9b0-11ed-0cf4-83b41334bc6d""), 747]"
Duplicate,47.43001382741488,e764fa90-f9b0-11ed-15b5-97ba3de02db9,"Base.UUID[UUID(""e764e8cc-f9b0-11ed-0cf4-83b41334bc6d"")]"
Death,47.592480255698995,e764bb4a-f9b0-11ed-114e-8fd9c447ef6a,UndefInitializer()
Duplicate,48.42843915173683,e7650bd6-f9b0-11ed-0377-e9c90f8fd1d7,"Base.UUID[UUID(""e764cfe0-f9b0-11ed-3734-27f184f04e80"")]"
Duplicate,48.42843915173683,e7650bd6-f9b0-11ed-2a72-91bd314b1191,"Base.UUID[UUID(""e764cfe0-f9b0-11ed-3734-27f184f04e80"")]"
Death,48.566141839052285,e764d49a-f9b0-11ed-23f7-a32e4a9faa04,UndefInitializer()
Duplicate,48.68999486946323,e7650eba-f9b0-11ed-2a66-0904e5a76082,"Base.UUID[UUID(""e764f934-f9b0-11ed-2fec-9be1b3be991e"")]"
Duplicate,48.68999486946323,e7650eba-f9b0-11ed-2658-0b24bf42bc6a,"Base.UUID[UUID(""e764f934-f9b0-11ed-2fec-9be1b3be991e"")]"
Duplicate,49.08759664142099,e76510cc-f9b0-11ed-1fa9-ab3f18b31ba4,"Base.UUID[UUID(""e7650bd6-f9b0-11ed-2a72-91bd314b1191"")]"
Duplicate,49.08759664142099,e76510cc-f9b0-11ed-34bd-2b18bd436049,"Base.UUID[UUID(""e7650bd6-f9b0-11ed-2a72-91bd314b1191"")]"
Death,49.144287168092724,e764ea34-f9b0-11ed-09c2-7fcf55a61cf1,UndefInitializer()
Duplicate,49.322093028919035,e765137c-f9b0-11ed-172f-3d3ce20407eb,"Base.UUID[UUID(""e764ebe2-f9b0-11ed-3316-07a54ddc1bc9"")]"
Duplicate,49.322093028919035,e765137c-f9b0-11ed-009f-893085298957,"Base.UUID[UUID(""e764ebe2-f9b0-11ed-3316-07a54ddc1bc9"")]"
Death,49.821654027310466,e7649732-f9b0-11ed-3265-67c230e68b49,UndefInitializer()
