Event,Time,Cell,Notes
Duplicate,49.94844328786332,64cf9c40-6756-11ee-1f54-910f795b6e51,"Base.UUID[UUID(""61eb6810-6756-11ee-2119-bd3c89260bff"")]"
Duplicate,49.94844328786332,64cf9c40-6756-11ee-3034-71cbd5a13d8e,"Base.UUID[UUID(""61eb6810-6756-11ee-2119-bd3c89260bff"")]"
Death,50.00321462042662,61eb6810-6756-11ee-0e5d-d9e15af857fe,UndefInitializer()
Death,50.0,61eb6810-6756-11ee-2940-dda94c792199,UndefInitializer()
Death,50.0,61eb6810-6756-11ee-3d1e-c9caef5b54b5,UndefInitializer()
Death,50.0,61be1680-6756-11ee-1139-3548f64a599a,UndefInitializer()
Death,50.0,61eb6810-6756-11ee-0456-ef68d682ffc4,UndefInitializer()
Death,50.0,61eb6810-6756-11ee-1b39-3588803abfcd,UndefInitializer()
Death,50.0,61e8f710-6756-11ee-0a8d-f7649013418c,UndefInitializer()
Death,50.0,61e8f710-6756-11ee-3c3b-7fa559dcbb8e,UndefInitializer()
Death,50.0,61e8f710-6756-11ee-216d-a35987434e07,UndefInitializer()
Death,50.0,64cf2710-6756-11ee-2fec-9be1b3be991e,UndefInitializer()
Death,50.0,61e8f710-6756-11ee-1571-bfb6aa725942,UndefInitializer()
Death,50.0,61eb6810-6756-11ee-340e-1b595e55cca0,UndefInitializer()
Death,50.0,61e8f710-6756-11ee-0ae4-0569fe144261,UndefInitializer()
Death,50.0,61eb6810-6756-11ee-0fd9-598012065a18,UndefInitializer()
Death,50.0,61eb6810-6756-11ee-0c88-21394a93d50b,UndefInitializer()
Death,50.0,61eb6810-6756-11ee-3cfd-03c87c06345b,UndefInitializer()
Death,50.0,61eb6810-6756-11ee-1bb5-9553b40befd0,UndefInitializer()
Death,50.0,61e8f710-6756-11ee-1c34-23bef6fafeba,UndefInitializer()
Death,50.0,61eb6810-6756-11ee-360d-e3e4a234b275,UndefInitializer()
Death,50.0,61eb6810-6756-11ee-19bd-5165e999e51a,UndefInitializer()
